Date,HomeTeam,HomeForm,AwayTeam,AwayForm,HomeScore,AwayScore,HomeOdds,DrawOdds,AwayOdds
2024-03-19,Sport Huancayo,2.17,Alianza Lima,1.79,2,1,2.55,3.20,2.37
2024-03-19,Sporting Cristal,2.44,Atlético Grau,0.61,2,1,1.42,3.90,6.25
2024-03-19,César Vallejo,1.72,Deportivo Binacional,0.17,2,0,1.60,3.45,5.00
2024-03-18,Universitario,2.63,ADT,1.11,3,1,1.33,4.50,8.50
2024-03-18,Cienciano,1.89,Unión Comercio,0.56,3,1,1.40,4.33,7.00
2024-03-18,UTC Cajamarca,1.72,Melgar,1.61,0,0,2.75,3.13,2.45
2024-03-18,Alianza Atlético,1.78,Academia Cantolao,0.61,2,1,1.40,4.20,7.50
2024-03-17,Sport Boys,1.39,Deportivo Garcilaso,1.33,2,1,2.31,3.20,2.80
2024-03-13,Deportivo Binacional,1.78,Universitario,1.42,1,2,2.55,3.25,2.75
2024-03-12,Deportivo Garcilaso,1.56,Sporting Cristal,1.50,4,4,2.70,3.50,2.35
2024-03-12,Academia Cantolao,0.83,Cienciano,0.78,1,0,2.90,3.40,2.30
2024-03-12,Atlético Grau,1.56,Deportivo Municipal,1.00,1,1,1.74,3.35,4.20
2024-03-12,Unión Comercio,1.44,Sport Huancayo,0.94,1,1,1.95,3.20,3.50
2024-03-11,Alianza Lima,2.42,Real Garcilaso,0.50,2,0,1.30,5.00,9.00
2024-03-10,ADT,1.94,Sport Boys,0.89,1,0,1.53,4.06,5.19
2024-03-06,Real Garcilaso,2.28,Unión Comercio,0.56,2,0,1.43,4.13,5.95
2024-03-06,Deportivo Municipal,1.11,Deportivo Garcilaso,1.33,2,1,2.21,2.97,3.07
2024-03-05,UTC Cajamarca,1.72,Alianza Lima,1.79,3,0,3.00,3.45,2.34
2024-03-05,Universitario,2.63,Melgar,1.61,2,1,2.36,3.35,3.05
2024-03-04,César Vallejo,1.72,Carlos Manucci,1.00,1,0,1.80,3.50,3.60
2024-03-04,Sporting Cristal,2.44,ADT,1.11,0,0,1.40,4.10,6.50
2024-03-04,Sport Huancayo,2.17,Academia Cantolao,0.61,4,0,1.36,4.33,7.00
2024-03-03,Sport Boys,1.39,Deportivo Binacional,0.17,2,2,2.05,3.25,3.30
2024-02-27,Academia Cantolao,0.83,Real Garcilaso,0.50,0,3,2.46,3.27,2.68
2024-02-26,Carlos Manucci,1.50,Universitario,1.42,2,0,3.05,3.15,2.01
2024-02-26,ADT,1.94,Deportivo Municipal,1.00,3,0,1.87,3.40,3.45
2024-02-26,Unión Comercio,1.44,UTC Cajamarca,0.50,1,0,2.38,3.30,2.63
2024-02-25,Deportivo Garcilaso,1.56,Atlético Grau,0.61,1,0,1.81,3.54,4.24
2024-02-25,Alianza Atlético,1.78,Sport Huancayo,0.94,4,2,2.20,3.10,3.15
2024-02-22,UTC Cajamarca,1.72,Academia Cantolao,0.61,1,0,1.56,3.62,5.25
2024-02-20,Deportivo Municipal,1.11,Deportivo Binacional,0.17,1,0,1.86,3.32,3.68
2024-02-19,Real Garcilaso,2.28,Alianza Atlético,0.39,2,1,1.62,3.75,4.50
2024-02-19,Universitario,2.63,Alianza Lima,1.79,1,2,2.45,3.20,2.60
2024-02-19,Atlético Grau,1.56,ADT,1.11,1,1,1.67,3.70,4.24
2024-02-18,Sport Boys,1.39,Carlos Manucci,1.00,2,0,2.30,3.30,2.75
2024-02-18,Sport Huancayo,2.17,Cienciano,0.78,0,1,2.31,3.20,3.06
2024-02-17,César Vallejo,1.72,Unión Comercio,0.56,3,1,1.59,4.04,5.10
2024-02-17,Sporting Cristal,2.44,Melgar,1.61,1,0,2.16,3.34,3.26
2024-02-13,Melgar,1.89,Deportivo Municipal,1.00,0,2,1.21,5.50,8.80
2024-02-12,Alianza Lima,2.42,Sport Boys,0.89,2,0,1.20,5.85,9.93
2024-02-12,Carlos Manucci,1.50,Sporting Cristal,1.50,1,1,4.18,3.85,1.65
2024-02-12,Unión Comercio,1.44,Universitario,1.42,1,0,3.26,3.35,2.00
2024-02-12,Alianza Atlético,1.78,UTC Cajamarca,0.50,2,0,1.97,3.56,3.56
2024-02-11,ADT,1.94,Deportivo Garcilaso,1.33,1,2,1.43,3.98,4.83
2024-02-11,Deportivo Binacional,1.78,Atlético Grau,0.61,2,4,1.79,3.60,3.75
2024-02-11,Academia Cantolao,0.83,César Vallejo,1.11,1,2,3.38,3.40,2.09
2024-02-10,Cienciano,1.89,Real Garcilaso,0.50,2,0,1.74,3.39,4.07
2024-02-07,Deportivo Municipal,1.11,Carlos Manucci,1.00,0,3,2.30,3.20,2.90
2024-02-06,César Vallejo,1.72,Alianza Atlético,0.39,2,2,1.69,3.54,4.13
2024-02-06,Sport Boys,1.39,Unión Comercio,0.56,2,1,1.94,3.20,3.49
2024-02-05,Sporting Cristal,2.44,Alianza Lima,1.79,3,0,2.37,3.10,2.65
2024-02-04,Deportivo Garcilaso,1.56,Deportivo Binacional,0.17,3,0,2.06,3.25,3.20
2024-02-04,UTC Cajamarca,1.72,Cienciano,0.78,1,1,2.36,3.14,2.87
2024-02-04,Universitario,2.63,Academia Cantolao,0.61,1,0,1.43,4.47,7.11
2024-02-04,Atlético Grau,1.56,Melgar,1.61,3,1,3.60,3.10,2.00
2024-02-03,Real Garcilaso,2.28,Sport Huancayo,0.94,0,3,2.12,3.04,3.14
